Date,City,Latitude,Longitude,Weight
2/8/2020,S3,23.03,72.58,3.558133452
10/4/2020,S52,28.66,77.23,6.323345344
9/11/2020,S122,25.61,85.1414,3.361400683
1/2/2020,S107,18.9667,72.8333,6.853862686
21-11-2020,S107,18.9667,72.8333,6.271899765
7/5/2020,S107,18.9667,72.8333,13.19688447
5/6/2020,S151,19.18,72.9633,12.56872008
17-06-2020,S155,11.1075,77.3398,5.915656646
12/1/2020,S17,12.9699,77.598,13.97500256
17-03-2020,S93,22.5411,88.3378,5.847162099
8/2/2020,S17,12.9699,77.598,3.407087508
8/6/2020,S9,25.455,81.84,14.4783536
28-01-2020,S85,25.4486,78.5696,13.62628926
9/8/2020,S62,28.6667,77.4167,5.835280754
31-12-2019,S79,26.9167,75.8667,6.912115594
9/9/2020,S107,18.9667,72.8333,6.087803252
8/9/2020,S62,28.6667,77.4167,3.417961343
21-12-2019,S93,22.5411,88.3378,3.965198654
2/9/2020,S3,23.03,72.58,6.016950568
25-02-2020,S105,25.15,82.58,3.558592723
6/2/2020,S104,28.99,77.7,5.862238823
28-06-2020,S105,25.15,82.58,6.173951985
24-09-2020,S62,28.6667,77.4167,6.256731634
24-01-2020,S98,26.847,80.947,6.140962902
8/1/2020,S17,12.9699,77.598,6.759883864
29-04-2020,S74,17.3667,78.4667,6.960793043
18-09-2020,S123,18.5196,73.8553,6.498339227
24-07-2020,S33,23.25,77.4167,5.820116065
31-07-2020,S49,20.45,85.8667,6.195816705
15-01-2020,S107,18.9667,72.8333,6.208626976
21-01-2020,S77,22.7206,75.8472,6.868562523
7/10/2020,S3,23.03,72.58,6.650578697
5/12/2019,S45,13.0825,80.275,6.372379541
20-02-2020,S52,28.66,77.23,5.804649823
2/4/2020,S74,17.3667,78.4667,6.333943276
17-06-2020,S79,26.9167,75.8667,3.214264949
10/4/2020,S100,9.9197,78.1194,6.721794498
25-09-2020,S93,22.5411,88.3378,5.800502435
8/11/2020,S46,18.6278,73.8131,3.212026895
6/9/2020,S101,20.55,74.55,3.678956094
1/1/2020,S47,11,76.9667,3.35162209
4/12/2019,S127,21.2379,81.6337,12.19192737
24-10-2020,S167,17.9756,79.6011,3.72430037
26-04-2020,S17,12.9699,77.598,3.67595808
23-06-2020,S23,15.15,76.915,12.81174043
9/4/2020,S137,29.964,77.546,5.679218135
12/4/2020,S24,16.5167,80.6167,12.16164158
23-01-2020,S52,28.66,77.23,6.257171264
10/3/2020,S107,18.9667,72.8333,6.016734898
29-06-2020,S1,23.8333,91.2667,12.3146725
10/1/2020,S18,22.2333,88.45,12.19359994
28-05-2020,S123,18.5196,73.8553,5.715316004
9/6/2020,S74,17.3667,78.4667,14.95512499
27-09-2020,S107,18.9667,72.8333,12.71826968
7/11/2020,S150,21.17,72.83,3.218384171
28-11-2019,S52,28.66,77.23,3.658019877
12/12/2019,S17,12.9699,77.598,6.862591143
19-02-2020,S93,22.5411,88.3378,14.14536924
13-06-2020,S150,21.17,72.83,3.669058186
24-06-2020,S42,26.4725,80.3311,6.255158482
12/11/2020,S93,22.5411,88.3378,5.878133403
1/8/2020,S100,9.9197,78.1194,14.2222081
6/11/2020,S107,18.9667,72.8333,5.950269943
29-01-2020,S74,17.3667,78.4667,6.973058065
22-12-2019,S52,28.66,77.23,6.969460938
1/5/2020,S149,34.0911,74.8061,3.46996091
12/4/2020,S93,22.5411,88.3378,6.899338045
31-08-2020,S90,18.4333,79.15,12.86610593
4/2/2020,S29,19.3,72.85,3.802537666
8/4/2020,S45,13.0825,80.275,6.594522288
17-05-2020,S107,18.9667,72.8333,6.48957917
8/1/2020,S52,28.66,77.23,6.72378398
16-02-2020,S150,21.17,72.83,6.076482938
10/9/2020,S114,20,73.7833,12.36015623
5/11/2020,S107,18.9667,72.8333,14.08375892
15-01-2020,S17,12.9699,77.598,6.28782923
5/11/2020,S94,25.18,75.83,13.60772864
2/9/2020,S150,21.17,72.83,3.83697008
19-02-2020,S107,18.9667,72.8333,6.21238985
8/3/2020,S112,21.1539,79.0831,3.795526763
31-03-2020,S164,22.3,73.2,3.629362652
16-05-2020,S52,28.66,77.23,6.285944123
17-08-2020,S17,12.9699,77.598,6.625399714
1/9/2020,S107,18.9667,72.8333,6.050386131
16-06-2020,S90,18.4333,79.15,3.293964009
2/5/2020,S98,26.847,80.947,5.8582286
19-03-2020,S74,17.3667,78.4667,5.933362108
6/3/2020,S74,17.3667,78.4667,3.447180445
29-01-2020,S26,27.2172,77.49,5.724391275
30-08-2020,S98,26.847,80.947,12.4876751
3/11/2020,S130,22.2969,70.7984,5.614039071
21-08-2020,S3,23.03,72.58,14.16178577
14-08-2020,S17,12.9699,77.598,14.20828476
15-08-2020,S107,18.9667,72.8333,5.685248528
16-05-2020,S105,25.15,82.58,3.885298006
17-06-2020,S52,28.66,77.23,6.954893181
20-01-2020,S156,10.8269,78.6928,6.945826445
13-02-2020,S44,30.7353,76.7911,12.91204311
9/5/2020,S110,12.3086,76.6531,13.92630587
8/11/2020,S127,21.2379,81.6337,5.738707962
11/8/2020,S52,28.66,77.23,3.60537809
14-09-2020,S107,18.9667,72.8333,6.732454943
24-07-2020,S17,12.9699,77.598,12.25871677
20-12-2019,S52,28.66,77.23,13.04876607
13-12-2019,S31,25.35,74.6333,6.852633883
8/6/2020,S17,12.9699,77.598,6.212177198
16-01-2020,S84,22.8,86.1833,6.662335893
5/8/2020,S107,18.9667,72.8333,6.705795003
16-11-2020,S52,28.66,77.23,6.067061854
31-01-2020,S123,18.5196,73.8553,6.599531254
30-05-2020,S3,23.03,72.58,5.788351517
11/9/2020,S129,9.4204,77.58,6.164442409
12/5/2020,S107,18.9667,72.8333,6.275778833
28-03-2020,S8,27.88,78.08,6.212625016
27-12-2019,S52,28.66,77.23,13.183717
23-02-2020,S33,23.25,77.4167,3.68885939
2/10/2020,S12,31.6167,74.85,14.20093318
9/3/2020,S52,28.66,77.23,6.242878456
9/9/2020,S60,27.15,78.3949,3.249698706
30-09-2020,S107,18.9667,72.8333,6.349386687
15-06-2020,S149,34.0911,74.8061,6.498253011
8/2/2020,S93,22.5411,88.3378,3.435933671
3/8/2020,S45,13.0825,80.275,6.263433317
21-04-2020,S33,23.25,77.4167,6.894220262
1/4/2020,S62,28.6667,77.4167,6.520388853
8/8/2020,S47,11,76.9667,12.22827625
3/10/2020,S93,22.5411,88.3378,6.111596732
14-09-2020,S45,13.0825,80.275,13.0857382
1/3/2020,S78,23.1667,79.9333,13.93221096
2/6/2020,S93,22.5411,88.3378,5.615413222
7/12/2019,S20,28.364,79.415,6.44848458
12/3/2020,S130,22.2969,70.7984,5.956105017
21-09-2020,S15,19.88,75.32,6.074355423
4/5/2020,S77,22.7206,75.8472,3.297550328
23-07-2020,S140,16.8667,74.5667,6.227982553
6/9/2020,S104,28.99,77.7,5.944705022
24-11-2019,S136,28.9,76.5667,6.885925381
5/10/2020,S123,18.5196,73.8553,6.336134389
9/9/2020,S85,25.4486,78.5696,13.41227822
20-09-2020,S51,30.318,78.029,6.158501785
6/2/2020,S77,22.7206,75.8472,6.30460831
31-05-2020,S107,18.9667,72.8333,6.705032506
5/11/2020,S107,18.9667,72.8333,14.39202135
1/4/2020,S45,13.0825,80.275,5.727683748
11/4/2020,S52,28.66,77.23,6.279033654
23-08-2020,S38,28.0181,73.3169,6.065472154
11/11/2020,S107,18.9667,72.8333,6.155902686
26-06-2020,S123,18.5196,73.8553,5.845696003
14-01-2020,S55,26.15,91.77,6.162473676
7/8/2020,S94,25.18,75.83,6.207740386
17-11-2020,S77,22.7206,75.8472,6.981092601
14-12-2019,S74,17.3667,78.4667,3.985151079
9/3/2020,S93,22.5411,88.3378,6.404910784
6/6/2020,S70,28.7437,77.7628,14.80583161
9/10/2020,S118,22.69,88.37,13.31633315
5/1/2020,S107,18.9667,72.8333,12.3400786
21-04-2020,S84,22.8,86.1833,3.979664132
6/3/2020,S52,28.66,77.23,6.654188558
7/3/2020,S67,26.215,78.1931,3.441828365
22-11-2019,S36,17.9229,77.5175,6.187169245
23-09-2020,S122,25.61,85.1414,14.96880928
21-04-2020,S20,28.364,79.415,14.51964126
9/11/2020,S123,18.5196,73.8553,6.642111086
5/5/2020,S93,22.5411,88.3378,6.376853945
10/2/2020,S3,23.03,72.58,6.878983086
27-03-2020,S93,22.5411,88.3378,6.809446971
4/2/2020,S110,12.3086,76.6531,6.26223436
4/12/2019,S84,22.8,86.1833,3.564396577
10/12/2019,S27,22.8667,88.4167,5.821766336
21-10-2020,S52,28.66,77.23,14.42550621
31-07-2020,S74,17.3667,78.4667,6.383177262
29-12-2019,S100,9.9197,78.1194,3.910778661
5/7/2020,S74,17.3667,78.4667,14.32280733
23-04-2020,S151,19.18,72.9633,3.414297784
17-10-2020,S52,28.66,77.23,3.846087278
17-01-2020,S55,26.15,91.77,3.350902263
8/8/2020,S107,18.9667,72.8333,3.781681214
16-05-2020,S52,28.66,77.23,14.62022355
15-06-2020,S93,22.5411,88.3378,3.349376561
7/8/2020,S124,25.78,87.47,13.07619482
6/9/2020,S65,16.3,80.45,5.79818929
27-12-2019,S99,30.9083,75.8486,3.575467119
9/10/2020,S45,13.0825,80.275,5.688415967
12/9/2020,S32,19.3,73.0667,6.383424463
19-08-2020,S143,27.8804,79.905,3.50962062
13-09-2020,S107,18.9667,72.8333,12.10199326
13-05-2020,S107,18.9667,72.8333,14.05659381
1/3/2020,S42,26.4725,80.3311,14.22343717
12/5/2020,S52,28.66,77.23,5.967119575
14-10-2020,S112,21.1539,79.0831,6.36158109
7/4/2020,S123,18.5196,73.8553,3.96791282
18-04-2020,S66,26.1667,91.7667,6.943955239
27-07-2020,S17,12.9699,77.598,5.78016119
29-12-2019,S84,22.8,86.1833,3.960964381
5/2/2020,S159,8.7833,78.1333,3.544554011
3/5/2020,S77,22.7206,75.8472,6.686326472
28-12-2019,S73,15.36,75.125,3.291464213
12/10/2020,S39,22.15,82.0167,3.312965433
31-07-2020,S165,25.3189,83.0128,5.798853312
6/7/2020,S45,13.0825,80.275,3.401994453
4/12/2019,S20,28.364,79.415,5.912626072
12/12/2019,S52,28.66,77.23,6.957400944
29-10-2020,S52,28.66,77.23,5.811949951
24-11-2019,S62,28.6667,77.4167,3.70612761
15-06-2020,S30,21.2167,81.4333,5.702771889
31-01-2020,S52,28.66,77.23,6.433281002
28-12-2019,S67,26.215,78.1931,3.613310051
9/2/2020,S45,13.0825,80.275,12.64148863
5/1/2020,S17,12.9699,77.598,6.922852291
3/1/2020,S150,21.17,72.83,13.40910044
8/10/2020,S45,13.0825,80.275,12.88387221
15-06-2020,S59,28.4333,77.3167,3.251007681
27-11-2019,S33,23.25,77.4167,6.975210841
5/11/2020,S150,21.17,72.83,5.766093378
26-12-2019,S107,18.9667,72.8333,14.22886613
5/11/2020,S17,12.9699,77.598,6.913904365
4/8/2020,S45,13.0825,80.275,3.751902031
6/6/2020,S93,22.5411,88.3378,5.691562273
15-03-2020,S52,28.66,77.23,14.59434078
3/9/2020,S14,23.6833,86.9667,12.97626588
26-04-2020,S133,23.3556,85.3347,12.29891309
10/12/2019,S92,16.7,74.2333,13.32695866
3/12/2019,S45,13.0825,80.275,6.15351605
5/10/2020,S45,13.0825,80.275,3.485654718
4/2/2020,S150,21.17,72.83,6.077380451
20-07-2020,S17,12.9699,77.598,12.10442466
27-03-2020,S14,23.6833,86.9667,3.893301406
23-02-2020,S52,28.66,77.23,6.791967883
20-03-2020,S3,23.03,72.58,5.605969108
26-07-2020,S52,28.66,77.23,6.207338745
7/1/2020,S52,28.66,77.23,3.446944537
30-10-2020,S53,23.7928,86.435,6.860386755
14-02-2020,S52,28.66,77.23,13.34685296
22-09-2020,S45,13.0825,80.275,13.73742716
30-04-2020,S52,28.66,77.23,5.671924344
28-09-2020,S130,22.2969,70.7984,5.643757202
25-10-2020,S104,28.99,77.7,5.8088301
1/5/2020,S93,22.5411,88.3378,6.359815495
21-07-2020,S52,28.66,77.23,6.24663802
2/11/2020,S52,28.66,77.23,5.753090117
9/2/2020,S107,18.9667,72.8333,12.52159801
15-08-2020,S98,26.847,80.947,3.991368684
3/10/2020,S104,28.99,77.7,13.40307924
10/3/2020,S98,26.847,80.947,5.975570695
7/2/2020,S45,13.0825,80.275,6.335541448
30-09-2020,S54,20.9,74.7833,3.309665818
16-12-2019,S107,18.9667,72.8333,14.35574032
4/7/2020,S86,26.2918,73.0168,6.49354221
24-08-2020,S45,13.0825,80.275,14.19459148
17-02-2020,S52,28.66,77.23,6.441714552
1/8/2020,S52,28.66,77.23,5.902309453
3/6/2020,S101,20.55,74.55,12.16837287
12/12/2019,S114,20,73.7833,12.22766656
6/5/2020,S158,13.33,77.1,3.317555571
9/10/2020,S52,28.66,77.23,6.311657176
20-08-2020,S52,28.66,77.23,5.952339458
30-12-2019,S14,23.6833,86.9667,3.872627642
12/6/2020,S107,18.9667,72.8333,6.610950958
21-06-2020,S74,17.3667,78.4667,6.948290854
16-04-2020,S150,21.17,72.83,6.935840193
19-04-2020,S157,10.52,76.21,6.688464322
9/7/2020,S93,22.5411,88.3378,6.33558866
5/9/2020,S99,30.9083,75.8486,12.19203146
22-10-2020,S93,22.5411,88.3378,6.798121625
15-04-2020,S133,23.3556,85.3347,14.49328015
1/4/2020,S66,26.1667,91.7667,5.657229928
9/8/2020,S52,28.66,77.23,6.789349723
8/12/2019,S12,31.6167,74.85,6.627641663
7/11/2020,S116,18.6704,78.1,3.594627041
16-12-2019,S77,22.7206,75.8472,3.3712089
26-09-2020,S79,26.9167,75.8667,6.539008068
12/4/2020,S100,9.9197,78.1194,6.845386116
21-03-2020,S17,12.9699,77.598,3.679733287
3/12/2019,S151,19.18,72.9633,6.313356484
20-10-2020,S45,13.0825,80.275,6.311677681
21-12-2019,S165,25.3189,83.0128,6.86547387
18-03-2020,S120,19.2704,76.76,6.569908774
4/8/2020,S24,16.5167,80.6167,5.916952026
9/12/2019,S45,13.0825,80.275,3.95956514
6/4/2020,S52,28.66,77.23,5.890440702
15-10-2020,S50,14.4667,75.9167,3.396013946
3/1/2020,S99,30.9083,75.8486,5.708573366
7/7/2020,S60,27.15,78.3949,13.36692194
1/2/2020,S93,22.5411,88.3378,3.506140396
6/8/2020,S74,17.3667,78.4667,6.285579982
26-04-2020,S123,18.5196,73.8553,6.46237117
23-09-2020,S167,17.9756,79.6011,6.197659285
9/11/2020,S52,28.66,77.23,6.0203295
23-11-2019,S32,19.3,73.0667,3.981869425
30-06-2020,S42,26.4725,80.3311,12.33441811
10/2/2020,S31,25.35,74.6333,5.815065337
20-12-2019,S74,17.3667,78.4667,6.800264575
8/8/2020,S89,22.67,88.37,5.789055304
29-11-2019,S45,13.0825,80.275,3.952852323
28-12-2019,S52,28.66,77.23,6.162224936
18-10-2020,S52,28.66,77.23,6.826353357
15-07-2020,S44,30.7353,76.7911,5.666385228
10/1/2020,S78,23.1667,79.9333,3.814565801
3/1/2020,S74,17.3667,78.4667,3.503515338
16-02-2020,S88,19.2502,73.1602,6.548592689
23-08-2020,S150,21.17,72.83,6.120010976
19-10-2020,S150,21.17,72.83,14.35796678
3/2/2020,S45,13.0825,80.275,14.65572131
26-04-2020,S78,23.1667,79.9333,5.810081311
21-01-2020,S150,21.17,72.83,12.99040132
18-02-2020,S52,28.66,77.23,6.727210468
26-10-2020,S133,23.3556,85.3347,5.821878129
8/10/2020,S84,22.8,86.1833,13.21131135
23-04-2020,S51,30.318,78.029,6.193659896
3/6/2020,S107,18.9667,72.8333,6.494020958
1/2/2020,S52,28.66,77.23,6.620165409
18-08-2020,S52,28.66,77.23,5.76293765
9/8/2020,S147,17.6833,75.9167,3.869707619
12/11/2020,S105,25.15,82.58,12.10112022
6/10/2020,S6,26.468,74.639,3.619053461
20-09-2020,S49,20.45,85.8667,6.20560455
19-12-2019,S33,23.25,77.4167,6.360048581
5/10/2020,S17,12.9699,77.598,13.33272103
17-01-2020,S3,23.03,72.58,14.99722215
9/12/2019,S17,12.9699,77.598,12.30831623
2/8/2020,S93,22.5411,88.3378,6.694341996
21-01-2020,S3,23.03,72.58,6.064674849
15-07-2020,S52,28.66,77.23,5.889598708
24-06-2020,S123,18.5196,73.8553,6.048377582
22-04-2020,S144,26.72,88.42,12.96065085
14-06-2020,S107,18.9667,72.8333,13.13573219
18-01-2020,S107,18.9667,72.8333,14.99014037
11/12/2019,S93,22.5411,88.3378,12.83529527
8/10/2020,Drug,21.19,81.28,6.073792155
2/2/2020,S134,23.3167,75.0667,5.705288015
11/12/2019,S77,22.7206,75.8472,6.652530096
5/5/2020,S127,21.2379,81.6337,13.85755578
18-02-2020,S150,21.17,72.83,13.89073966
27-06-2020,S74,17.3667,78.4667,12.50761017
1/5/2020,S69,22.59,88.31,5.682179189
10/10/2020,S3,23.03,72.58,12.60995537
11/9/2020,S145,13.9304,75.56,3.943468581
11/9/2020,S80,31.3256,75.5792,6.61509491
22-11-2019,S100,9.9197,78.1194,6.615464561
25-02-2020,S52,28.66,77.23,12.34298077
18-04-2020,S93,22.5411,88.3378,6.045747464
26-07-2020,S136,28.9,76.5667,6.260932171
1/1/2020,S107,18.9667,72.8333,6.966195651
10/12/2019,S156,10.8269,78.6928,6.168245124
21-10-2020,S93,22.5411,88.3378,13.11987799
4/9/2020,S8,27.88,78.08,12.14692917
31-07-2020,S106,28.8418,78.7568,5.776448788
28-09-2020,S79,26.9167,75.8667,12.58312881
17-07-2020,S107,18.9667,72.8333,5.646779724
29-10-2020,S42,26.4725,80.3311,3.713037014
21-01-2020,S74,17.3667,78.4667,3.876560087
23-07-2020,S52,28.66,77.23,6.276712889
18-03-2020,S17,12.9699,77.598,5.952281577
13-12-2019,S166,17.7333,83.3167,5.812907362
18-08-2020,S100,9.9197,78.1194,3.227917931
1/6/2020,S52,28.66,77.23,6.954688179
2/10/2020,S93,22.5411,88.3378,5.666268309
15-05-2020,S3,23.03,72.58,3.727523523
27-12-2019,S151,19.18,72.9633,13.08215627
23-12-2019,S17,12.9699,77.598,5.774813555
27-03-2020,S45,13.0825,80.275,5.625674337
29-09-2020,S107,18.9667,72.8333,13.84409166
1/5/2020,S52,28.66,77.23,3.354310492
24-10-2020,S77,22.7206,75.8472,6.217111752
12/3/2020,S42,26.4725,80.3311,3.417669596
11/7/2020,S151,19.18,72.9633,5.671121576
3/12/2019,S67,26.215,78.1931,14.41857006
4/8/2020,S59,28.4333,77.3167,6.777489045
11/9/2020,S3,23.03,72.58,3.730271844
14-10-2020,S52,28.66,77.23,3.587289541
16-04-2020,S20,28.364,79.415,3.419834184
28-08-2020,S43,19.95,79.3,3.549310346
12/11/2020,S73,15.36,75.125,6.56725036
26-11-2019,S107,18.9667,72.8333,5.933154156
2/10/2020,S17,12.9699,77.598,5.829974217
12/11/2020,S74,17.3667,78.4667,3.330820729
11/7/2020,S45,13.0825,80.275,14.06152459
3/5/2020,S107,18.9667,72.8333,12.36833705
3/3/2020,S110,12.3086,76.6531,3.742791238
20-10-2020,S45,13.0825,80.275,13.2094597
21-04-2020,S77,22.7206,75.8472,6.75028121
23-08-2020,S7,20.7333,77,6.446658661
23-04-2020,S30,21.2167,81.4333,3.886298289
20-01-2020,S38,28.0181,73.3169,6.500868475
6/3/2020,S46,18.6278,73.8131,3.760573596
12/12/2019,S107,18.9667,72.8333,12.90650259
12/11/2020,S34,20.2644,85.8281,3.247727112
12/11/2020,S137,29.964,77.546,3.787894307
26-03-2020,S111,8.17,77.43,6.25176159
1/4/2020,S17,12.9699,77.598,3.281712948
14-09-2020,S107,18.9667,72.8333,6.762580659
13-01-2020,S2,27.18,78.02,13.29492467
22-11-2019,S107,18.9667,72.8333,13.09222025
23-01-2020,S15,19.88,75.32,5.865050192
30-01-2020,S93,22.5411,88.3378,3.710477464
17-09-2020,S152,8.5,76.8997,6.93992971
3/2/2020,S3,23.03,72.58,5.919312759
26-06-2020,S105,25.15,82.58,3.664926355
26-01-2020,S78,23.1667,79.9333,3.868757131
5/8/2020,S22,15.8667,74.5,6.324016043
23-01-2020,S93,22.5411,88.3378,6.975109914
10/11/2020,S74,17.3667,78.4667,13.99413165
7/3/2020,S52,28.66,77.23,5.796904296
7/7/2020,S145,13.9304,75.56,6.61835002
11/7/2020,S52,28.66,77.23,3.841742562
24-08-2020,S150,21.17,72.83,12.20792877
30-10-2020,S52,28.66,77.23,6.225727041
23-06-2020,S167,17.9756,79.6011,5.787977616
28-03-2020,S150,21.17,72.83,3.660805897
27-05-2020,S107,18.9667,72.8333,3.875632991
8/12/2019,S57,23.55,87.32,3.253638168
26-02-2020,S138,11.65,78.1667,6.131034793
11/9/2020,S151,19.18,72.9633,6.83763043
9/10/2020,S107,18.9667,72.8333,3.448246097
31-07-2020,S123,18.5196,73.8553,5.603411702
30-01-2020,S31,25.35,74.6333,6.366998772
24-10-2020,S123,18.5196,73.8553,3.616942344
12/2/2020,S107,18.9667,72.8333,5.970298788
20-01-2020,S5,23.7104,92.72,3.379028116
1/6/2020,S52,28.66,77.23,6.492293576
17-11-2020,S9,25.455,81.84,5.871308839
26-04-2020,S74,17.3667,78.4667,6.465182408
26-05-2020,S52,28.66,77.23,6.539946085
29-06-2020,S3,23.03,72.58,5.756515644
7/7/2020,S112,21.1539,79.0831,6.307231089
3/10/2020,S33,23.25,77.4167,6.103614795
20-02-2020,S45,13.0825,80.275,6.042888144
24-10-2020,S17,12.9699,77.598,6.795454798
31-07-2020,S165,25.3189,83.0128,6.627017986
1/7/2020,S59,28.4333,77.3167,13.86867283
14-01-2020,S150,21.17,72.83,13.45624449
30-09-2020,S97,18.4004,76.57,6.39667711
2/9/2020,S166,17.7333,83.3167,13.41939968
3/5/2020,S88,19.2502,73.1602,6.37858823
8/12/2019,S93,22.5411,88.3378,6.683371411
23-09-2020,S109,26.12,85.3833,6.715618939
14-08-2020,S52,28.66,77.23,3.765227755
19-12-2019,S115,14.4333,79.9667,5.985278184
26-12-2019,S93,22.5411,88.3378,5.836009482
27-08-2020,S117,15.5,80.05,6.627038351
10/4/2020,S105,25.15,82.58,6.774824765
4/9/2020,S98,26.847,80.947,5.685602996
1/7/2020,S123,18.5196,73.8553,14.71478009
10/6/2020,S104,28.99,77.7,3.66474709
5/1/2020,S37,16.8244,75.7154,6.56302368
14-09-2020,S8,27.88,78.08,3.30129713
31-01-2020,S93,22.5411,88.3378,3.569230625
19-02-2020,S113,19.15,77.3333,3.635996516
19-09-2020,S74,17.3667,78.4667,6.588189691
25-04-2020,S29,19.3,72.85,5.777203017
24-02-2020,S123,18.5196,73.8553,14.79070355
6/8/2020,S52,28.66,77.23,6.417390835
15-05-2020,S146,27.6119,75.1397,12.17948446
22-10-2020,S150,21.17,72.83,3.440023923
17-02-2020,S52,28.66,77.23,5.921414777
9/9/2020,S107,18.9667,72.8333,6.080138057
4/11/2020,S123,18.5196,73.8553,14.06179571
1/8/2020,S110,12.3086,76.6531,6.646199936
29-01-2020,S4,19.0833,74.7333,5.747831946
22-03-2020,S45,13.0825,80.275,3.852829161
1/8/2020,S106,28.8418,78.7568,6.315291688
1/12/2019,S98,26.847,80.947,3.623857184
8/6/2020,S156,10.8269,78.6928,6.545380448
26-11-2019,S52,28.66,77.23,6.245236904
28-07-2020,S17,12.9699,77.598,6.55606039
1/7/2020,S163,22.47,88.11,6.097621016
13-07-2020,S30,21.2167,81.4333,6.641213947
15-09-2020,S6,26.468,74.639,6.314305641
22-11-2019,S150,21.17,72.83,6.285424435
21-11-2020,S61,24.75,85.0167,5.96643033
25-09-2020,S3,23.03,72.58,5.882904559
23-12-2019,S32,19.3,73.0667,14.82395617
10/11/2020,S100,9.9197,78.1194,3.962345894
8/9/2020,S129,9.4204,77.58,12.32099785
8/10/2020,S164,22.3,73.2,3.584181761
3/3/2020,S158,13.33,77.1,6.137721078
2/11/2020,S107,18.9667,72.8333,6.146806768
7/7/2020,S42,26.4725,80.3311,5.773599848
17-12-2019,S41,11.25,75.7667,3.457595908
17-12-2019,S28,21.765,72.1369,12.91489699
6/2/2020,S159,8.7833,78.1333,6.673888936
25-05-2020,S51,30.318,78.029,14.53473235
12/9/2020,S107,18.9667,72.8333,12.67226626
27-09-2020,S127,21.2379,81.6337,5.808498446
23-06-2020,S123,18.5196,73.8553,3.954686199
1/4/2020,S3,23.03,72.58,3.528213923
16-01-2020,S135,22.2492,84.8828,13.4325784
5/12/2019,S127,21.2379,81.6337,6.204029448
18-07-2020,S74,17.3667,78.4667,3.454890257
10/3/2020,S107,18.9667,72.8333,5.835657016
4/6/2020,S44,30.7353,76.7911,6.920474413
1/11/2020,S112,21.1539,79.0831,13.49566147
4/10/2020,S62,28.6667,77.4167,5.967391217
28-12-2019,S67,26.215,78.1931,6.418191132
31-01-2020,S62,28.6667,77.4167,3.487745469
13-06-2020,S52,28.66,77.23,3.68630848
13-06-2020,S104,28.99,77.7,3.469220151
17-10-2020,S52,28.66,77.23,6.815059048
3/1/2020,S93,22.5411,88.3378,3.481224927
8/6/2020,S69,22.59,88.31,5.860882688
27-10-2020,S99,30.9083,75.8486,6.967883784
4/5/2020,S93,22.5411,88.3378,6.482117657
22-08-2020,S36,17.9229,77.5175,12.39639818
2/9/2020,S130,22.2969,70.7984,6.288432443
10/12/2019,S93,22.5411,88.3378,3.783043118
20-07-2020,S52,28.66,77.23,13.48951736
4/7/2020,S52,28.66,77.23,14.97489007
5/3/2020,S52,28.66,77.23,14.25756314
28-07-2020,S53,23.7928,86.435,6.260272878
27-03-2020,S33,23.25,77.4167,14.57728579
21-04-2020,S155,11.1075,77.3398,3.931311819
17-08-2020,S167,17.9756,79.6011,5.635745977
28-10-2020,S72,15.2667,76.4,6.126224103
18-07-2020,S52,28.66,77.23,12.79930914
9/9/2020,S99,30.9083,75.8486,6.012922234
10/2/2020,S74,17.3667,78.4667,3.751804274
24-07-2020,S107,18.9667,72.8333,5.953997461
5/12/2019,S110,12.3086,76.6531,3.724553806
8/12/2019,S145,13.9304,75.56,5.902376521
5/11/2020,S52,28.66,77.23,6.130222422
15-02-2020,S74,17.3667,78.4667,3.498075267
21-02-2020,S107,18.9667,72.8333,3.317029825
6/12/2019,S79,26.9167,75.8667,5.937404429
18-11-2020,S45,13.0825,80.275,13.6435509
2/10/2020,S107,18.9667,72.8333,5.823404326
5/3/2020,S52,28.66,77.23,6.706481631
2/6/2020,S95,23.73,86.85,6.936260081
12/4/2020,S107,18.9667,72.8333,14.41614783
14-08-2020,S74,17.3667,78.4667,6.013146957
31-07-2020,S164,22.3,73.2,14.38422758
13-04-2020,S35,23.2504,69.81,13.27284128
25-01-2020,S17,12.9699,77.598,3.699272105
10/3/2020,S123,18.5196,73.8553,5.94204792
10/10/2020,S98,26.847,80.947,6.910123335
26-06-2020,S88,19.2502,73.1602,6.321786629
25-06-2020,S107,18.9667,72.8333,3.869475517
21-09-2020,S93,22.5411,88.3378,5.845376405
25-03-2020,S77,22.7206,75.8472,3.228024753
11/1/2020,S153,8.7289,77.7081,3.552103229
13-12-2019,S107,18.9667,72.8333,5.820943779
29-01-2020,S17,12.9699,77.598,13.65768824
27-09-2020,S150,21.17,72.83,13.19232227
4/3/2020,S52,28.66,77.23,3.246157049
19-05-2020,S98,26.847,80.947,3.542257178
10/6/2020,S31,25.35,74.6333,3.638828042
10/11/2020,S88,19.2502,73.1602,12.02135578
14-12-2019,S88,19.2502,73.1602,3.735040585
3/12/2019,S45,13.0825,80.275,3.729413455
8/2/2020,S105,25.15,82.58,3.989076948
28-03-2020,S42,26.4725,80.3311,13.03836979
4/10/2020,S93,22.5411,88.3378,6.515346065
1/8/2020,S100,9.9197,78.1194,3.221591044
25-06-2020,S148,28.9958,77.0114,3.913956319
7/4/2020,S45,13.0825,80.275,3.740885405
14-03-2020,S17,12.9699,77.598,3.938834464
24-06-2020,S147,17.6833,75.9167,6.583903907
